GO:0045042		protein import into mitochondrial intermembrane space, conservative	P	obs
GO:0045045		secretory pathway	P	obs
GO:0045046		protein import into peroxisome membrane	P	
GO:0045047		protein targeting to ER	P	
GO:0045048		protein insertion into ER membrane	P	
GO:0045049		protein insertion into ER membrane by N-terminal cleaved signal sequence	P	
GO:0045050		protein insertion into ER membrane by stop-transfer membrane-anchor sequence	P	
GO:0045051		protein insertion into ER membrane by internal uncleaved signal-anchor sequence	P	
GO:0045052		protein insertion into ER membrane by GPI attachment sequence	P	
GO:0045053		protein retention in Golgi apparatus	P	
GO:0045054		constitutive secretory pathway	P	
GO:0045055		regulated secretory pathway	P	
GO:0045056		transcytosis	P	
GO:0045057		cisternal progression	P	
GO:0045058		T cell selection	P	
GO:0045059		positive thymic T cell selection	P	
GO:0045060		negative thymic T cell selection	P	
GO:0045061		thymic T cell selection	P	
GO:0045062		extrathymic T cell selection	P	
GO:0045063		T-helper 1 cell differentiation	P	
GO:0045064		T-helper 2 cell differentiation	P	
GO:0045065		cytotoxic T cell differentiation	P	
GO:0045066		regulatory T cell differentiation	P	
GO:0045067		positive extrathymic T cell selection	P	
GO:0045068		negative extrathymic T cell selection	P	
GO:0045069		regulation of viral genome replication	P	
GO:0045070		positive regulation of viral genome replication	P	
GO:0045071		negative regulation of viral genome replication	P	
GO:0045072		regulation of interferon-gamma biosynthetic process	P	
GO:0045073		regulation of chemokine biosynthetic process	P	
GO:0045074		regulation of interleukin-10 biosynthetic process	P	
GO:0045075		regulation of interleukin-12 biosynthetic process	P	
GO:0045076		regulation of interleukin-2 biosynthetic process	P	
GO:0045077		negative regulation of interferon-gamma biosynthetic process	P	
GO:0045078		positive regulation of interferon-gamma biosynthetic process	P	
GO:0045079		negative regulation of chemokine biosynthetic process	P	
GO:0045080		positive regulation of chemokine biosynthetic process	P	
GO:0045081		negative regulation of interleukin-10 biosynthetic process	P	
GO:0045082		positive regulation of interleukin-10 biosynthetic process	P	
GO:0045083		negative regulation of interleukin-12 biosynthetic process	P	
GO:0045084		positive regulation of interleukin-12 biosynthetic process	P	
GO:0045085		negative regulation of interleukin-2 biosynthetic process	P	
GO:0045086		positive regulation of interleukin-2 biosynthetic process	P	
GO:0045087	GO:0002226	innate immune response	P	
GO:0045088		regulation of innate immune response	P	
GO:0045089		positive regulation of innate immune response	P	
GO:0045090		retroviral genome replication	P	
GO:0045091		regulation of retroviral genome replication	P	
GO:0045092		interleukin-18 receptor complex	C	
GO:0045093		interleukin-18 alpha subunit binding	F	
GO:0045094		interleukin-18 beta subunit binding	F	
GO:0045095		keratin filament	C	
GO:0045096		acidic keratin	C	obs
GO:0045097		basic/neutral keratin	C	obs
GO:0045098		type III intermediate filament	C	
GO:0045099		vimentin	C	obs
GO:0045100		desmin	C	obs
GO:0045101		glial fibrillary acidic protein	C	obs
GO:0045102		peripherin	C	obs
GO:0045103		intermediate filament-based process	P	
GO:0045104		intermediate filament cytoskeleton organization	P	
GO:0045105		intermediate filament polymerization or depolymerization	P	
GO:0045106		intermediate filament depolymerization	P	
GO:0045107		intermediate filament polymerization	P	
GO:0045108		regulation of intermediate filament polymerization or depolymerization	P	
GO:0045109		intermediate filament organization	P	
GO:0045110		intermediate filament bundle assembly	P	
GO:0045111		intermediate filament cytoskeleton	C	
GO:0045112		integrin biosynthetic process	P	
GO:0045113		regulation of integrin biosynthetic process	P	
GO:0045114		beta 2 integrin biosynthetic process	P	
GO:0045115		regulation of beta 2 integrin biosynthetic process	P	
GO:0045116	GO:0019943	protein neddylation	P	
GO:0045117		azole transport	P	
GO:0045118		azole transporter activity	F	
GO:0045119		azole:hydrogen antiporter activity	F	
GO:0045120		pronucleus	C	
GO:0045121		membrane raft	C	
GO:0045122		aflatoxin biosynthetic process	P	
GO:0045123		cellular extravasation	P	
GO:0045124		regulation of bone resorption	P	
GO:0045125		bioactive lipid receptor activity	F	
GO:0045127		N-acetylglucosamine kinase activity	F	
GO:0045128		negative regulation of reciprocal meiotic recombination	P	
GO:0045129		NAD-independent histone deacetylase activity	F	
GO:0045130		keratan sulfotransferase activity	F	
GO:0045131		pre-mRNA branch point binding	F	
GO:0045132		meiotic chromosome segregation	P	
GO:0045133		2,3-dihydroxybenzoate 3,4-dioxygenase activity	F	
GO:0045134		uridine-diphosphatase activity	F	
GO:0045135		poly(beta-D-mannuronate) lyase activity	F	
GO:0045136		development of secondary sexual characteristics	P	
GO:0045137		development of primary sexual characteristics	P	
GO:0045138		tail tip morphogenesis	P	
GO:0045139		copper sensitivity/resistance	P	obs
GO:0045140		inositol phosphoceramide synthase activity	F	
GO:0045141		meiotic telomere clustering	P	
GO:0045142		triplex DNA binding	F	
GO:0045143	GO:0007061	homologous chromosome segregation	P	
GO:0045144		meiotic sister chromatid segregation	P	
GO:0045145		single-stranded DNA specific 5'-3' exodeoxyribonuclease activity	F	
GO:0045146		initiation of acetate catabolic process by acetate	P	
GO:0045147		regulation of initiation of acetate catabolic process by acetate	P	
GO:0045148		tripeptide aminopeptidase activity	F	
GO:0045149		acetoin metabolic process	P	
GO:0045150		acetoin catabolic process	P	
GO:0045151		acetoin biosynthetic process	P	
GO:0045152		antisigma factor binding	F	
GO:0045153		electron transporter, transferring electrons within CoQH2-cytochrome c reductase complex activity	F	
GO:0045154		electron transporter, transferring electrons within cytochrome c oxidase complex activity	F	
GO:0045155		electron transporter, transferring electrons from CoQH2-cytochrome c reductase complex and cytochrome c oxidase complex activity	F	
GO:0045156		electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity	F	
GO:0045157		electron transporter, transferring electrons within the noncyclic electron transport pathway of photosynthesis activity	F	
GO:0045158		electron transporter, transferring electrons within cytochrome b6/f complex of photosystem II activity	F	
GO:0045159		myosin II binding	F	
GO:0045160		myosin I complex	C	
GO:0045161		neuronal ion channel clustering	P	
GO:0045162		clustering of voltage-gated sodium channels	P	
GO:0045163		clustering of voltage-gated potassium channels	P	
GO:0045164		secretin (sensu Mammalia)	F	obs
GO:0045165		cell fate commitment	P	
GO:0045167		asymmetric protein localization involved in cell fate determination	P	
GO:0045168		cell-cell signaling involved in cell fate commitment	P	
GO:0045169		fusome	C	
GO:0045170		spectrosome	C	
GO:0045171		intercellular bridge	C	
GO:0045172		germline ring canal	C	
GO:0045173		O-sialoglycoprotein catabolic process	P	
GO:0045174		glutathione dehydrogenase (ascorbate) activity	F	
GO:0045175		basal protein localization	P	
GO:0045176		apical protein localization	P	
GO:0045177		apical part of cell	C	
GO:0045178		basal part of cell	C	
GO:0045179		apical cortex	C	
GO:0045180		basal cortex	C	
GO:0045181		glutamate synthase activity, NADH or NADPH as acceptor	F	
GO:0045182		translation regulator activity	F	
GO:0045183		translation factor activity, non-nucleic acid binding	F	
GO:0045184		establishment of protein localization	P	
GO:0045185		maintenance of protein location	P	
GO:0045186		zonula adherens assembly	P	
GO:0045187		regulation of circadian sleep/wake cycle, sleep	P	
GO:0045188		regulation of circadian sleep/wake cycle, non-REM sleep	P	
GO:0045189		connective tissue growth factor biosynthetic process	P	
GO:0045190		isotype switching	P	
GO:0045191		regulation of isotype switching	P	
GO:0045192		low-density lipoprotein catabolic process	P	obs
GO:0045193		acetylated low-density lipoprotein catabolic process	P	obs
GO:0045194		oxidized low-density lipoprotein catabolic process	P	obs
GO:0045195		gallstone formation	P	obs
GO:0045196	GO:0043339 GO:0043342	establishment or maintenance of neuroblast polarity	P	
GO:0045197		establishment or maintenance of epithelial cell apical/basal polarity	P	
GO:0045198		establishment of epithelial cell apical/basal polarity	P	
GO:0045199		maintenance of epithelial cell apical/basal polarity	P	
GO:0045200	GO:0043340 GO:0043343	establishment of neuroblast polarity	P	
GO:0045201	GO:0043341 GO:0043344	maintenance of neuroblast polarity	P	
GO:0045202		synapse	C	
GO:0045203		integral to cell outer membrane	C	
GO:0045204		MAPK export from nucleus	P	
GO:0045205		MAPK transporter activity	F	obs
GO:0045206	GO:0045207	MAPK phosphatase transporter activity	F	obs
GO:0045208		MAPK phosphatase export from nucleus	P	
GO:0045209		MAPK phosphatase export from nucleus, leptomycin B sensitive	P	
GO:0045210		FasL biosynthetic process	P	
GO:0045211		postsynaptic membrane	C	
GO:0045212		neurotransmitter receptor biosynthetic process	P	
GO:0045213		neurotransmitter receptor metabolic process	P	
GO:0045214	GO:0006938	sarcomere organization	P	
GO:0045216		cell-cell junction organization	P	
GO:0045217		cell-cell junction maintenance	P	
GO:0045218		zonula adherens maintenance	P	
GO:0045219		regulation of FasL biosynthetic process	P	
GO:0045220		positive regulation of FasL biosynthetic process	P	
GO:0045221		negative regulation of FasL biosynthetic process	P	
GO:0045222		CD4 biosynthetic process	P	
GO:0045223		regulation of CD4 biosynthetic process	P	
GO:0045224		positive regulation of CD4 biosynthetic process	P	
GO:0045225		negative regulation of CD4 biosynthetic process	P	
GO:0045226		extracellular polysaccharide biosynthetic process	P	
GO:0045227		capsule polysaccharide biosynthetic process	P	
GO:0045228		slime layer polysaccharide biosynthetic process	P	
GO:0045229		external encapsulating structure organization	P	
GO:0045230		capsule organization	P	
GO:0045231		slime layer organization	P	
GO:0045232		S-layer organization	P	
GO:0045233		natural killer cell receptor activity	F	obs
GO:0045234	GO:0045235	protein palmitoleylation	P	
GO:0045236		CXCR chemokine receptor binding	F	
GO:0045237		CXCR1 chemokine receptor binding	F	
GO:0045238		CXCR2 chemokine receptor binding	F	
GO:0045239		tricarboxylic acid cycle enzyme complex	C	
GO:0045240		dihydrolipoyl dehydrogenase complex	C	
GO:0045241		cytosolic alpha-ketoglutarate dehydrogenase complex	C	
GO:0045242		isocitrate dehydrogenase complex (NAD+)	C	
GO:0045243		cytosolic isocitrate dehydrogenase complex (NAD+)	C	
GO:0045244	GO:0008325 GO:0045245	succinate-CoA ligase complex (GDP-forming)	C	
GO:0045246		cytosolic tricarboxylic acid cycle enzyme complex	C	
GO:0045247		cytosolic electron transfer flavoprotein complex	C	
GO:0045248		cytosolic oxoglutarate dehydrogenase complex	C	
GO:0045249		cytosol pyruvate dehydrogenase (lipoamide) phosphatase complex	C	
GO:0045250		cytosolic pyruvate dehydrogenase complex	C	
GO:0045251		electron transfer flavoprotein complex	C	
GO:0045252		oxoglutarate dehydrogenase complex	C	
GO:0045253		pyruvate dehydrogenase (lipoamide) phosphatase complex	C	
GO:0045254	GO:0009364	pyruvate dehydrogenase complex	C	
GO:0045257		succinate dehydrogenase complex (ubiquinone)	C	
GO:0045258		plasma membrane succinate dehydrogenase complex (ubiquinone)	C	
GO:0045259	GO:0045255	proton-transporting ATP synthase complex	C	
GO:0045260	GO:0045256	plasma membrane proton-transporting ATP synthase complex	C	
GO:0045261		proton-transporting ATP synthase complex, catalytic core F(1)	C	
GO:0045262		plasma membrane proton-transporting ATP synthase complex, catalytic core F(1)	C	
GO:0045263		proton-transporting ATP synthase complex, coupling factor F(o)	C	
GO:0045264		plasma membrane proton-transporting ATP synthase complex, coupling factor F(o)	C	
GO:0045265		proton-transporting ATP synthase, stator stalk	C	
GO:0045266		plasma membrane proton-transporting ATP synthase, stator stalk	C	
GO:0045267		proton-transporting ATP synthase, catalytic core	C	
GO:0045268		plasma membrane proton-transporting ATP synthase, catalytic core	C	
GO:0045269		proton-transporting ATP synthase, central stalk	C	
GO:0045270		plasma membrane proton-transporting ATP synthase, central stalk	C	
GO:0045271	GO:0045279	respiratory chain complex I	C	
GO:0045272		plasma membrane respiratory chain complex I	C	
GO:0045273		respiratory chain complex II	C	
GO:0045274		plasma membrane respiratory chain complex II	C	
GO:0045275	GO:0032842 GO:0045285	respiratory chain complex III	C	
GO:0045276	GO:0045286	plasma membrane respiratory chain complex III	C	
GO:0045277	GO:0045287	respiratory chain complex IV	C	
GO:0045278	GO:0045288	plasma membrane respiratory chain complex IV	C	
GO:0045281		succinate dehydrogenase complex	C	
GO:0045282		plasma membrane succinate dehydrogenase complex	C	
GO:0045283		fumarate reductase complex	C	
GO:0045284		plasma membrane fumarate reductase complex	C	
GO:0045289		luciferin monooxygenase activity	F	
GO:0045290		D-arabinose 1-dehydrogenase [NAD(P)+] activity	F	
GO:0045291		nuclear mRNA trans splicing, SL addition	P	
GO:0045292		nuclear mRNA cis splicing, via spliceosome	P	
GO:0045293		mRNA editing complex	C	
GO:0045294		alpha-catenin binding	F	
GO:0045295		gamma-catenin binding	F	
GO:0045296		cadherin binding	F	
GO:0045297		post-mating behavior	P	
GO:0045298		tubulin complex	C	
GO:0045299		otolith mineralization	P	
GO:0045300		acyl-[acyl-carrier-protein] desaturase activity	F	
GO:0045301		tRNA-(2-methylthio-N-6-(cis-hydroxy)isopentenyl adenosine)-hydroxylase activity	F	
GO:0045302		choloylglycine hydrolase activity	F	
GO:0045303		diaminobutyrate-2-oxoglutarate transaminase activity	F	
GO:0045304		regulation of establishment of competence for transformation	P	
GO:0045305		regulator of establishment of competence for transformation activity	F	obs
GO:0045306		inhibitor of the establishment of competence for transformation activity	F	obs
GO:0045307		activator of the establishment of competence for transformation activity	F	obs
GO:0045309		protein phosphorylated amino acid binding	F	
GO:0045310		phosphoserine/phosphothreonine binding	F	obs
GO:0045311		invasive growth in response to pheromone	P	
GO:0045312		nor-spermidine biosynthetic process	P	
GO:0045313		rhabdomere membrane biogenesis	P	
GO:0045314		regulation of compound eye photoreceptor development	P	
GO:0045315		positive regulation of compound eye photoreceptor development	P	
GO:0045316		negative regulation of compound eye photoreceptor development	P	
GO:0045317		equator specification	P	
GO:0045319		SRP-independent cotranslational protein-membrane targeting, translocation	P	obs
GO:0045320		chloroplast proton-transporting ATP synthase complex	C	
GO:0045321		leukocyte activation	P	
GO:0045322		unmethylated CpG binding	F	
GO:0045323		interleukin-1 receptor complex	C	
GO:0045324		late endosome to vacuole transport	P	
GO:0045325		peptidyl-tryptophan hydroxylation	P	
GO:0045326		protein-DNA covalent cross-linking via the 3'-end to peptidyl-tyrosine	P	
GO:0045327		protein-DNA covalent cross-linking via peptidyl-tyrosine	P	
GO:0045328		cytochrome P450 4A1-heme linkage	P	
GO:0045329		carnitine biosynthetic process	P	
GO:0045330		aspartyl esterase activity	F	
GO:0045331		coenzyme-M-7-mercaptoheptanoylthreonine-phosphate-heterodisulfide hydrogenase activity	F	obs
GO:0045332		phospholipid translocation	P	
GO:0045333		cellular respiration	P	
GO:0045334		clathrin-coated endocytic vesicle	C	
GO:0045335		phagocytic vesicle	C	
GO:0045336		clathrin-coated phagocytic vesicle	C	
GO:0045337		farnesyl diphosphate biosynthetic process	P	
GO:0045338		farnesyl diphosphate metabolic process	P	
GO:0045339		farnesyl diphosphate catabolic process	P	
GO:0045340		mercury ion binding	F	
GO:0045341		MHC class I biosynthetic process	P	
GO:0045342		MHC class II biosynthetic process	P	
GO:0045343		regulation of MHC class I biosynthetic process	P	
GO:0045344		negative regulation of MHC class I biosynthetic process	P	
GO:0045345		positive regulation of MHC class I biosynthetic process	P	
GO:0045346		regulation of MHC class II biosynthetic process	P	
GO:0045347		negative regulation of MHC class II biosynthetic process	P	
GO:0045348		positive regulation of MHC class II biosynthetic process	P	
GO:0045349		interferon-alpha biosynthetic process	P	
GO:0045350		interferon-beta biosynthetic process	P	
GO:0045351		type I interferon biosynthetic process	P	
GO:0045352		interleukin-1 Type I receptor antagonist activity	F	
GO:0045353		interleukin-1 Type II receptor antagonist activity	F	
GO:0045354		regulation of interferon-alpha biosynthetic process	P	
GO:0045355		negative regulation of interferon-alpha biosynthetic process	P	
GO:0045356		positive regulation of interferon-alpha biosynthetic process	P	
GO:0045357		regulation of interferon-beta biosynthetic process	P	
GO:0045358		negative regulation of interferon-beta biosynthetic process	P	
GO:0045359		positive regulation of interferon-beta biosynthetic process	P	
GO:0045360		regulation of interleukin-1 biosynthetic process	P	
GO:0045361		negative regulation of interleukin-1 biosynthetic process	P	
GO:0045362		positive regulation of interleukin-1 biosynthetic process	P	
GO:0045363		regulation of interleukin-11 biosynthetic process	P	
GO:0045364		negative regulation of interleukin-11 biosynthetic process	P	
GO:0045365		positive regulation of interleukin-11 biosynthetic process	P	
GO:0045366		regulation of interleukin-13 biosynthetic process	P	
GO:0045367		negative regulation of interleukin-13 biosynthetic process	P	
GO:0045368		positive regulation of interleukin-13 biosynthetic process	P	
GO:0045369		regulation of interleukin-14 biosynthetic process	P	
GO:0045370		negative regulation of interleukin-14 biosynthetic process	P	
GO:0045371		positive regulation of interleukin-14 biosynthetic process	P	
GO:0045372		regulation of interleukin-15 biosynthetic process	P	
GO:0045373		negative regulation of interleukin-15 biosynthetic process	P	
GO:0045374		positive regulation of interleukin-15 biosynthetic process	P	
GO:0045375		regulation of interleukin-16 biosynthetic process	P	
GO:0045376		negative regulation of interleukin-16 biosynthetic process	P	
GO:0045377		positive regulation of interleukin-16 biosynthetic process	P	
GO:0045378		regulation of interleukin-17 biosynthetic process	P	
GO:0045379		negative regulation of interleukin-17 biosynthetic process	P	
GO:0045380		positive regulation of interleukin-17 biosynthetic process	P	
GO:0045381		regulation of interleukin-18 biosynthetic process	P	
GO:0045382		negative regulation of interleukin-18 biosynthetic process	P	
GO:0045383		positive regulation of interleukin-18 biosynthetic process	P	
GO:0045384		regulation of interleukin-19 biosynthetic process	P	
GO:0045385		negative regulation of interleukin-19 biosynthetic process	P	
GO:0045386		positive regulation of interleukin-19 biosynthetic process	P	
GO:0045387		regulation of interleukin-20 biosynthetic process	P	
GO:0045388		negative regulation of interleukin-20 biosynthetic process	P	
GO:0045389		positive regulation of interleukin-20 biosynthetic process	P	
GO:0045390		regulation of interleukin-21 biosynthetic process	P	
GO:0045391		negative regulation of interleukin-21 biosynthetic process	P	
GO:0045392		positive regulation of interleukin-21 biosynthetic process	P	
GO:0045393		regulation of interleukin-22 biosynthetic process	P	
GO:0045394		negative regulation of interleukin-22 biosynthetic process	P	
GO:0045395		positive regulation of interleukin-22 biosynthetic process	P	
GO:0045396		regulation of interleukin-23 biosynthetic process	P	
GO:0045397		negative regulation of interleukin-23 biosynthetic process	P	
GO:0045398		positive regulation of interleukin-23 biosynthetic process	P	
GO:0045399		regulation of interleukin-3 biosynthetic process	P	
GO:0045400		negative regulation of interleukin-3 biosynthetic process	P	
GO:0045401		positive regulation of interleukin-3 biosynthetic process	P	
GO:0045402		regulation of interleukin-4 biosynthetic process	P	
GO:0045403		negative regulation of interleukin-4 biosynthetic process	P	
GO:0045404		positive regulation of interleukin-4 biosynthetic process	P	
GO:0045405		regulation of interleukin-5 biosynthetic process	P	
GO:0045406		negative regulation of interleukin-5 biosynthetic process	P	
GO:0045407		positive regulation of interleukin-5 biosynthetic process	P	
GO:0045408		regulation of interleukin-6 biosynthetic process	P	
GO:0045409		negative regulation of interleukin-6 biosynthetic process	P	
GO:0045410		positive regulation of interleukin-6 biosynthetic process	P	
GO:0045411		regulation of interleukin-7 biosynthetic process	P	
GO:0045412		negative regulation of interleukin-7 biosynthetic process	P	
GO:0045413		positive regulation of interleukin-7 biosynthetic process	P	
GO:0045414		regulation of interleukin-8 biosynthetic process	P	
GO:0045415		negative regulation of interleukin-8 biosynthetic process	P	
GO:0045416		positive regulation of interleukin-8 biosynthetic process	P	
GO:0045417		regulation of interleukin-9 biosynthetic process	P	
GO:0045418		negative regulation of interleukin-9 biosynthetic process	P	
GO:0045419		positive regulation of interleukin-9 biosynthetic process	P	
GO:0045420		regulation of connective tissue growth factor biosynthetic process	P	
GO:0045421		negative regulation of connective tissue growth factor biosynthetic process	P	
GO:0045422		positive regulation of connective tissue growth factor biosynthetic process	P	
GO:0045423		regulation of granulocyte macrophage colony-stimulating factor biosynthetic process	P	
GO:0045424		negative regulation of granulocyte macrophage colony-stimulating factor biosynthetic process	P	
GO:0045425		positive regulation of granulocyte macrophage colony-stimulating factor biosynthetic process	P	
GO:0045426		quinone cofactor biosynthetic process	P	
GO:0045427		enzyme active site formation via (phospho-5'-guanosine)-L-histidine	P	
GO:0045428		regulation of nitric oxide biosynthetic process	P	
GO:0045429		positive regulation of nitric oxide biosynthetic process	P	
GO:0045430		chalcone isomerase activity	F	
GO:0045431		flavonol synthase activity	F	
GO:0045433		male courtship behavior, veined wing generated song production	P	
GO:0045434		negative regulation of female receptivity, post-mating	P	
GO:0045435		lycopene epsilon cyclase activity	F	
GO:0045436		lycopene beta cyclase activity	F	
GO:0045437		uridine nucleosidase activity	F	
GO:0045438		delta-(L-alpha-aminoadipyl)-L-cysteinyl-D-valine synthetase activity	F	
GO:0045439		isopenicillin-N epimerase activity	F	
GO:0045442		deacetoxycephalosporin-C hydroxylase activity	F	
GO:0045443		juvenile hormone secretion	P	
GO:0045444		fat cell differentiation	P	
GO:0045445		myoblast differentiation	P	
GO:0045446		endothelial cell differentiation	P	
GO:0045448		mitotic cell cycle, embryonic	P	
GO:0045450		bicoid mRNA localization	P	
GO:0045451		pole plasm oskar mRNA localization	P	
GO:0045453		bone resorption	P	
GO:0045454	GO:0030503 GO:0045867 GO:0045868	cell redox homeostasis	P	
GO:0045455		ecdysteroid metabolic process	P	
GO:0045456		ecdysteroid biosynthetic process	P	
GO:0045457		ecdysteroid secretion	P	
GO:0045458		recombination within rDNA repeats	P	
GO:0045459		iron incorporation into iron-sulfur cluster via tetrakis-L-cysteinyl triiron tetrasulfide	P	
GO:0045460		sterigmatocystin metabolic process	P	
GO:0045461		sterigmatocystin biosynthetic process	P	
GO:0045462		trichothecene 3-O-acetyltransferase activity	F	
GO:0045463		R8 cell development	P	
GO:0045464		R8 cell fate specification	P	
GO:0045465		R8 cell differentiation	P	
GO:0045466		R7 cell differentiation	P	
GO:0045467		R7 cell development	P	
GO:0045468		regulation of R8 cell spacing in compound eye	P	
GO:0045469		negative regulation of R8 cell spacing in compound eye	P	
GO:0045470		R8 cell-mediated photoreceptor organization	P	
GO:0045471	GO:0017036	response to ethanol	P	
GO:0045472		response to ether	P	
GO:0045473		response to ethanol (sensu Insecta)	P	obs
GO:0045474		response to ether (sensu Insecta)	P	obs
GO:0045475		locomotor rhythm	P	
GO:0045476		nurse cell apoptotic process	P	
GO:0045477		regulation of nurse cell apoptotic process	P	
GO:0045478		fusome organization	P	
GO:0045479		vesicle targeting to fusome	P	
GO:0045480		galactose oxidase activity	F	
GO:0045481		6-endo-hydroxycineole dehydrogenase activity	F	
GO:0045482		trichodiene synthase activity	F	
GO:0045483		aristolochene synthase activity	F	
GO:0045484		L-lysine 6-transaminase activity	F	
GO:0045485		omega-6 fatty acid desaturase activity	F	
GO:0045486		naringenin 3-dioxygenase activity	F	
GO:0045487		gibberellin catabolic process	P	
GO:0045488		pectin metabolic process	P	
GO:0045489		pectin biosynthetic process	P	
GO:0045490		pectin catabolic process	P	
GO:0045491		xylan metabolic process	P	
GO:0045492		xylan biosynthetic process	P	
GO:0045493		xylan catabolic process	P	
GO:0045494		photoreceptor cell maintenance	P	
GO:0045495		pole plasm	C	
GO:0045496		male analia development	P	
GO:0045497		female analia development	P	
GO:0045498		sex comb development	P	
GO:0045499		chemorepellent activity	F	
GO:0045500		sevenless signaling pathway	P	
GO:0045501		regulation of sevenless signaling pathway	P	
GO:0045502		dynein binding	F	
GO:0045503		dynein light chain binding	F	
GO:0045504		dynein heavy chain binding	F	
GO:0045505		dynein intermediate chain binding	F	
GO:0045506		interleukin-24 receptor activity	F	
GO:0045507		interleukin-25 receptor activity	F	
GO:0045508		interleukin-26 receptor activity	F	
GO:0045509		interleukin-27 receptor activity	F	
GO:0045510		interleukin-24 binding	F	
GO:0045511		interleukin-25 binding	F	
GO:0045512		interleukin-26 binding	F	
GO:0045513		interleukin-27 binding	F	
GO:0045514		interleukin-16 receptor binding	F	
GO:0045515		interleukin-18 receptor binding	F	
GO:0045516		interleukin-19 receptor binding	F	
GO:0045517		interleukin-20 receptor binding	F	
GO:0045518		interleukin-22 receptor binding	F	
GO:0045519		interleukin-23 receptor binding	F	
GO:0045520		interleukin-24 receptor binding	F	
GO:0045521		interleukin-25 receptor binding	F	
GO:0045522		interleukin-26 receptor binding	F	
GO:0045523		interleukin-27 receptor binding	F	
GO:0045524		interleukin-24 biosynthetic process	P	
GO:0045525		interleukin-25 biosynthetic process	P	
GO:0045526		interleukin-26 biosynthetic process	P	
GO:0045527		interleukin-27 biosynthetic process	P	
GO:0045528		regulation of interleukin-24 biosynthetic process	P	
GO:0045529		regulation of interleukin-25 biosynthetic process	P	
GO:0045530		regulation of interleukin-26 biosynthetic process	P	
GO:0045531		regulation of interleukin-27 biosynthetic process	P	
GO:0045532		negative regulation of interleukin-24 biosynthetic process	P	
GO:0045533		negative regulation of interleukin-25 biosynthetic process	P	
GO:0045534		negative regulation of interleukin-26 biosynthetic process	P	
GO:0045535		negative regulation of interleukin-27 biosynthetic process	P	
GO:0045536		positive regulation of interleukin-24 biosynthetic process	P	
GO:0045537		positive regulation of interleukin-25 biosynthetic process	P	
GO:0045538		positive regulation of interleukin-26 biosynthetic process	P	
GO:0045539		positive regulation of interleukin-27 biosynthetic process	P	
GO:0045540		regulation of cholesterol biosynthetic process	P	
GO:0045541		negative regulation of cholesterol biosynthetic process	P	
GO:0045542		positive regulation of cholesterol biosynthetic process	P	
GO:0045543		gibberellin 2-beta-dioxygenase activity	F	
GO:0045544		gibberellin 20-oxidase activity	F	
GO:0045545		syndecan binding	F	
GO:0045547		dehydrodolichyl diphosphate synthase activity	F	
GO:0045548		phenylalanine ammonia-lyase activity	F	
GO:0045549		9-cis-epoxycarotenoid dioxygenase activity	F	
GO:0045550		geranylgeranyl reductase activity	F	
GO:0045551		cinnamyl-alcohol dehydrogenase activity	F	
GO:0045552		dihydrokaempferol 4-reductase activity	F	
GO:0045553		TRAIL biosynthetic process	P	
GO:0045554		regulation of TRAIL biosynthetic process	P	
GO:0045555		negative regulation of TRAIL biosynthetic process	P	
GO:0045556		positive regulation of TRAIL biosynthetic process	P	
GO:0045557		TRAIL receptor biosynthetic process	P	
GO:0045558		TRAIL receptor 1 biosynthetic process	P	
GO:0045559		TRAIL receptor 2 biosynthetic process	P	
GO:0045560		regulation of TRAIL receptor biosynthetic process	P	
GO:0045561		regulation of TRAIL receptor 1 biosynthetic process	P	
GO:0045562		regulation of TRAIL receptor 2 biosynthetic process	P	
GO:0045563		negative regulation of TRAIL receptor biosynthetic process	P	
GO:0045564		positive regulation of TRAIL receptor biosynthetic process	P	
GO:0045565		negative regulation of TRAIL receptor 1 biosynthetic process	P	
GO:0045566		positive regulation of TRAIL receptor 1 biosynthetic process	P	
GO:0045567		negative regulation of TRAIL receptor 2 biosynthetic process	P	
GO:0045568		positive regulation of TRAIL receptor 2 biosynthetic process	P	
GO:0045569		TRAIL binding	F	
GO:0045570		regulation of imaginal disc growth	P	
GO:0045571		negative regulation of imaginal disc growth	P	
GO:0045572		positive regulation of imaginal disc growth	P	
GO:0045574		sterigmatocystin catabolic process	P	
GO:0045575		basophil activation	P	
GO:0045576		mast cell activation	P	
GO:0045577		regulation of B cell differentiation	P	
GO:0045578		negative regulation of B cell differentiation	P	
GO:0045579		positive regulation of B cell differentiation	P	
GO:0045580		regulation of T cell differentiation	P	
GO:0045581		negative regulation of T cell differentiation	P	
GO:0045582		positive regulation of T cell differentiation	P	
GO:0045583		regulation of cytotoxic T cell differentiation	P	
GO:0045584		negative regulation of cytotoxic T cell differentiation	P	
GO:0045585		positive regulation of cytotoxic T cell differentiation	P	
GO:0045586		regulation of gamma-delta T cell differentiation	P	
GO:0045587		negative regulation of gamma-delta T cell differentiation	P	
GO:0045588		positive regulation of gamma-delta T cell differentiation	P	
GO:0045589		regulation of regulatory T cell differentiation	P	
GO:0045590		negative regulation of regulatory T cell differentiation	P	
GO:0045591		positive regulation of regulatory T cell differentiation	P	
GO:0045592		regulation of cumulus cell differentiation	P	
GO:0045593		negative regulation of cumulus cell differentiation	P	
GO:0045594		positive regulation of cumulus cell differentiation	P	
GO:0045595		regulation of cell differentiation	P	
